"","season","SPECID1","SPECID2","L1_norm","valid","Household"
"395","2012-2013","MH2616","MH2942",526.044734287963,FALSE,FALSE
"396","2012-2013","MH2527","MH2942",126.412294821125,FALSE,FALSE
"397","2012-2013","MH2516","MH2942",128.510758573001,FALSE,FALSE
"398","2012-2013","MH2466","MH2942",528.42675330436,FALSE,FALSE
"399","2012-2013","MH2706","MH2942",542.547053393862,FALSE,FALSE
"400","2012-2013","MH2362","MH2942",527.01310147139,FALSE,FALSE
"401","2012-2013","MH2364","MH2942",526.188384579151,FALSE,FALSE
"402","2012-2013","MH2447","MH2942",516.136830800555,FALSE,FALSE
"403","2012-2013","MH2448","MH2942",518.157115271304,FALSE,FALSE
"404","2012-2013","MH2863","MH2942",532.095715353713,FALSE,FALSE
"405","2012-2013","MH2365","MH2942",542.330124979731,FALSE,FALSE
"406","2012-2013","MH2810","MH2942",531.762359758424,FALSE,FALSE
"407","2012-2013","MH2436","MH2942",524.925163630527,FALSE,FALSE
"408","2012-2013","MH2737","MH2942",544.458945373221,FALSE,FALSE
"409","2012-2013","MH2382","MH2942",524.540250621083,FALSE,FALSE
"410","2012-2013","MH2530","MH2942",522.044734287963,FALSE,FALSE
"411","2012-2013","MH2497","MH2942",526.410884218778,FALSE,FALSE
"412","2012-2013","MH2466","MH2497",14.7481689472111,FALSE,FALSE
"413","2012-2013","MH2362","MH2497",13.3345171142407,FALSE,FALSE
"414","2012-2013","MH2364","MH2497",12.5098002220017,FALSE,FALSE
"415","2012-2013","MH2447","MH2497",88.4582464434056,FALSE,FALSE
"416","2012-2013","MH2448","MH2497",114.478530914155,FALSE,FALSE
"417","2012-2013","MH2365","MH2497",48.6515406225814,FALSE,FALSE
"418","2012-2013","MH2436","MH2497",11.8312274780371,FALSE,FALSE
"419","2012-2013","MH2382","MH2497",10.8616662639341,FALSE,FALSE
"420","2012-2013","MH2616","MH4091",111.135611119502,FALSE,FALSE
"421","2012-2013","MH2527","MH4091",527.422335798938,FALSE,FALSE
"422","2012-2013","MH3270","MH4091",118.646875531678,FALSE,FALSE
"423","2012-2013","MH3061","MH4091",117.135611119502,FALSE,FALSE
"424","2012-2013","MH2516","MH4091",529.520799550814,FALSE,FALSE
"425","2012-2013","MH2466","MH4091",99.5176301358993,FALSE,FALSE
"426","2012-2013","MH2706","MH4091",154.620971695975,FALSE,FALSE
"427","2012-2013","MH2362","MH4091",98.1039783029289,FALSE,FALSE
"428","2012-2013","MH2364","MH4091",97.2792614106899,FALSE,FALSE
"429","2012-2013","MH2447","MH4091",101.227707632094,FALSE,FALSE
"430","2012-2013","MH2448","MH4091",127.247992102843,FALSE,FALSE
"431","2012-2013","MH2863","MH4091",103.186592185252,FALSE,FALSE
"432","2012-2013","MH2365","MH4091",113.333239180484,FALSE,FALSE
"433","2012-2013","MH3208","MH4091",113.18933987289,FALSE,FALSE
"434","2012-2013","MH2810","MH4091",102.853236589962,FALSE,FALSE
"435","2012-2013","MH2436","MH4091",96.6006886667253,FALSE,FALSE
"436","2012-2013","MH2737","MH4091",155.54982220476,FALSE,FALSE
"437","2012-2013","MH2382","MH4091",95.6311274526223,FALSE,FALSE
"438","2012-2013","MH2530","MH4091",113.135611119502,FALSE,FALSE
"439","2012-2013","MH2942","MH4091",541.09950955374,FALSE,FALSE
"440","2012-2013","MH2497","MH4091",97.5017610503166,FALSE,FALSE
"441","2013-2014","MH5679","MH5817",64.1063605807221,FALSE,FALSE
"442","2013-2014","MH5680","MH5817",83.3325035690782,FALSE,FALSE
"443","2013-2014","MH5709","MH5817",83.7579921687029,FALSE,FALSE
"444","2013-2014","MH5229","MH5817",77.2233089792863,FALSE,FALSE
"445","2013-2014","MH5677","MH5817",93.0186958585853,FALSE,FALSE
"446","2013-2014","MH5548","MH5817",84.1421085406483,FALSE,FALSE
"447","2013-2014","MH5549","MH5817",86.451667618174,FALSE,FALSE
"448","2013-2014","MH5245","MH5817",77.2233089792863,FALSE,FALSE
"449","2013-2014","MH5645","MH5817",173.290798054874,FALSE,FALSE
"450","2013-2014","MH5646","MH5817",173.27933755553,FALSE,FALSE
"451","2013-2014","MH5499","MH5817",65.2747416409721,FALSE,FALSE
"452","2013-2014","MH5651","MH5817",87.9958895310729,FALSE,FALSE
"453","2013-2014","MH5405","MH5817",89.9063932874005,FALSE,FALSE
"454","2013-2014","MH5712","MH5817",85.9256978477229,FALSE,FALSE
"455","2013-2014","MH5300","MH5817",79.7121300641638,FALSE,FALSE
"456","2013-2014","MH5295","MH5817",82.2259207977653,FALSE,FALSE
"457","2013-2014","MH5546","MH5817",74.2229917116414,FALSE,FALSE
"458","2013-2014","MH5193","MH5817",59.2233089792863,FALSE,FALSE
"459","2013-2014","MH5194","MH5817",59.2233089792863,FALSE,FALSE
"460","2013-2014","MH5656","MH5817",69.2233089792863,FALSE,FALSE
"461","2013-2014","MH5229","MH5679",54.8830516014358,FALSE,FALSE
"462","2013-2014","MH5548","MH5679",69.8018511627978,FALSE,FALSE
"463","2013-2014","MH5549","MH5679",72.1114102403235,FALSE,FALSE
"464","2013-2014","MH5245","MH5679",54.8830516014358,FALSE,FALSE
"465","2013-2014","MH5646","MH5679",158.93908017768,FALSE,FALSE
"466","2013-2014","MH5499","MH5679",22.9344842631216,FALSE,FALSE
"467","2013-2014","MH5651","MH5679",73.6556321532224,FALSE,FALSE
"468","2013-2014","MH5405","MH5679",75.56613590955,FALSE,FALSE
"469","2013-2014","MH5300","MH5679",57.3718726863133,FALSE,FALSE
"470","2013-2014","MH5295","MH5679",59.8856634199148,FALSE,FALSE
"471","2013-2014","MH5546","MH5679",63.8827343337909,FALSE,FALSE
"472","2013-2014","MH5193","MH5679",16.8830516014358,FALSE,FALSE
"473","2013-2014","MH5194","MH5679",16.8830516014358,FALSE,FALSE
"474","2013-2014","MH5679","MH5680",68.9922461912277,FALSE,FALSE
"475","2013-2014","MH5229","MH5680",82.1091945897919,FALSE,FALSE
"476","2013-2014","MH5677","MH5680",45.9045814690909,FALSE,FALSE
"477","2013-2014","MH5548","MH5680",85.0279941511539,FALSE,FALSE
"478","2013-2014","MH5549","MH5680",87.3375532286796,FALSE,FALSE
"479","2013-2014","MH5245","MH5680",82.1091945897919,FALSE,FALSE
"480","2013-2014","MH5645","MH5680",174.176683665379,FALSE,FALSE
"481","2013-2014","MH5646","MH5680",174.165223166036,FALSE,FALSE
"482","2013-2014","MH5499","MH5680",70.1606272514777,FALSE,FALSE
"483","2013-2014","MH5651","MH5680",60.8817751415785,FALSE,FALSE
"484","2013-2014","MH5405","MH5680",90.7922788979061,FALSE,FALSE
"485","2013-2014","MH5300","MH5680",84.5980156746694,FALSE,FALSE
"486","2013-2014","MH5295","MH5680",87.1118064082709,FALSE,FALSE
"487","2013-2014","MH5546","MH5680",43.108877322147,FALSE,FALSE
"488","2013-2014","MH5193","MH5680",64.1091945897919,FALSE,FALSE
"489","2013-2014","MH5194","MH5680",64.1091945897919,FALSE,FALSE
"490","2013-2014","MH5656","MH5680",74.1091945897919,FALSE,FALSE
"491","2013-2014","MH5679","MH5709",69.4177347908524,FALSE,FALSE
"492","2013-2014","MH5229","MH5709",82.3677138672054,FALSE,FALSE
"493","2013-2014","MH5677","MH5709",46.3300700687156,FALSE,FALSE
"494","2013-2014","MH5548","MH5709",85.4534827507786,FALSE,FALSE
"495","2013-2014","MH5549","MH5709",87.7630418283043,FALSE,FALSE
"496","2013-2014","MH5245","MH5709",82.3677138672054,FALSE,FALSE
"497","2013-2014","MH5645","MH5709",174.602172265004,FALSE,FALSE
"498","2013-2014","MH5646","MH5709",174.590711765661,FALSE,FALSE
"499","2013-2014","MH5499","MH5709",70.5861158511024,FALSE,FALSE
"500","2013-2014","MH5651","MH5709",61.3072637412032,FALSE,FALSE
"501","2013-2014","MH5405","MH5709",91.2177674975308,FALSE,FALSE
"502","2013-2014","MH5712","MH5709",3.2370720578532,TRUE,TRUE
"503","2013-2014","MH5300","MH5709",84.8565349520829,FALSE,FALSE
"504","2013-2014","MH5295","MH5709",87.3703256856844,FALSE,FALSE
"505","2013-2014","MH5546","MH5709",43.5343659217717,FALSE,FALSE
"506","2013-2014","MH5193","MH5709",64.5346831894166,FALSE,FALSE
"507","2013-2014","MH5194","MH5709",64.5346831894166,FALSE,FALSE
"508","2013-2014","MH5656","MH5709",74.5346831894166,FALSE,FALSE
"509","2013-2014","MH5193","MH5229",50,FALSE,FALSE
"510","2013-2014","MH5194","MH5229",50,FALSE,FALSE
"511","2013-2014","MH5679","MH5677",78.6784384807348,FALSE,FALSE
"512","2013-2014","MH5229","MH5677",91.795386879299,FALSE,FALSE
"513","2013-2014","MH5548","MH5677",94.714186440661,FALSE,FALSE
"514","2013-2014","MH5549","MH5677",97.0237455181867,FALSE,FALSE
"515","2013-2014","MH5245","MH5677",91.795386879299,FALSE,FALSE
"516","2013-2014","MH5645","MH5677",183.862875954886,FALSE,FALSE
"517","2013-2014","MH5646","MH5677",183.851415455543,FALSE,FALSE
"518","2013-2014","MH5499","MH5677",79.8468195409848,FALSE,FALSE
"519","2013-2014","MH5651","MH5677",70.5679674310856,FALSE,FALSE
"520","2013-2014","MH5405","MH5677",98.4784711874132,FALSE,FALSE
"521","2013-2014","MH5300","MH5677",94.2842079641765,FALSE,FALSE
"522","2013-2014","MH5295","MH5677",96.797998697778,FALSE,FALSE
"523","2013-2014","MH5546","MH5677",52.7950696116541,FALSE,FALSE
"524","2013-2014","MH5193","MH5677",73.795386879299,FALSE,FALSE
"525","2013-2014","MH5194","MH5677",73.795386879299,FALSE,FALSE
"526","2013-2014","MH5656","MH5677",83.795386879299,FALSE,FALSE
"527","2013-2014","MH5817","MH6260",169.41361280458,FALSE,FALSE
"528","2013-2014","MH5679","MH6260",155.073355426729,FALSE,FALSE
"529","2013-2014","MH5680","MH6260",170.299498415086,FALSE,FALSE
"530","2013-2014","MH5709","MH6260",170.635394844692,FALSE,FALSE
"531","2013-2014","MH5229","MH6260",168.190303825294,FALSE,FALSE
"532","2013-2014","MH5677","MH6260",179.985690704593,FALSE,FALSE
"533","2013-2014","MH5548","MH6260",155.109103386656,FALSE,FALSE
"534","2013-2014","MH5549","MH6260",157.418662464181,FALSE,FALSE
"535","2013-2014","MH6042","MH6260",158.301157233014,FALSE,FALSE
"536","2013-2014","MH5245","MH6260",168.190303825294,FALSE,FALSE
"537","2013-2014","MH5645","MH6260",184.257792900881,FALSE,FALSE
"538","2013-2014","MH5646","MH6260",184.246332401538,FALSE,FALSE
"539","2013-2014","MH5499","MH6260",156.241736486979,FALSE,FALSE
"540","2013-2014","MH5651","MH6260",174.96288437708,FALSE,FALSE
"541","2013-2014","MH5405","MH6260",170.873388133408,FALSE,FALSE
"542","2013-2014","MH5712","MH6260",172.89269269373,FALSE,FALSE
"543","2013-2014","MH5300","MH6260",170.679124910171,FALSE,FALSE
"544","2013-2014","MH5295","MH6260",173.192915643773,FALSE,FALSE
"545","2013-2014","MH5546","MH6260",165.189986557649,FALSE,FALSE
"546","2013-2014","MH5193","MH6260",150.190303825294,FALSE,FALSE
"547","2013-2014","MH5194","MH6260",150.190303825294,FALSE,FALSE
"548","2013-2014","MH5656","MH6260",160.190303825294,FALSE,FALSE
"549","2013-2014","MH5848","MH6260",169.772453537272,FALSE,FALSE
"550","2013-2014","MH5849","MH6260",170.121233921361,FALSE,FALSE
"551","2013-2014","MH5229","MH5548",82.918799561362,FALSE,FALSE
"552","2013-2014","MH5245","MH5548",82.918799561362,FALSE,FALSE
"553","2013-2014","MH5499","MH5548",70.9702322230478,FALSE,FALSE
"554","2013-2014","MH5405","MH5548",87.6018838694762,FALSE,FALSE
"555","2013-2014","MH5300","MH5548",85.4076206462395,FALSE,FALSE
"556","2013-2014","MH5295","MH5548",87.921411379841,FALSE,FALSE
"557","2013-2014","MH5546","MH5548",79.9184822937171,FALSE,FALSE
"558","2013-2014","MH5193","MH5548",64.918799561362,FALSE,FALSE
"559","2013-2014","MH5194","MH5548",64.918799561362,FALSE,FALSE
"560","2013-2014","MH5229","MH5549",85.2283586388877,FALSE,FALSE
"561","2013-2014","MH5245","MH5549",85.2283586388877,FALSE,FALSE
"562","2013-2014","MH5499","MH5549",73.2797913005735,FALSE,FALSE
"563","2013-2014","MH5405","MH5549",89.9114429470019,FALSE,FALSE
"564","2013-2014","MH5300","MH5549",87.7171797237652,FALSE,FALSE
"565","2013-2014","MH5295","MH5549",90.2309704573667,FALSE,FALSE
"566","2013-2014","MH5546","MH5549",82.2280413712428,FALSE,FALSE
"567","2013-2014","MH5193","MH5549",67.2283586388877,FALSE,FALSE
"568","2013-2014","MH5194","MH5549",67.2283586388877,FALSE,FALSE
"569","2013-2014","MH5817","MH6042",67.3341623870067,FALSE,FALSE
"570","2013-2014","MH5679","MH6042",24.9939050091562,FALSE,FALSE
"571","2013-2014","MH5680","MH6042",72.2200479975123,FALSE,FALSE
"572","2013-2014","MH5709","MH6042",72.645536597137,FALSE,FALSE
"573","2013-2014","MH5229","MH6042",58.1108534077204,FALSE,FALSE
"574","2013-2014","MH5677","MH6042",81.9062402870194,FALSE,FALSE
"575","2013-2014","MH5548","MH6042",73.0296529690824,FALSE,FALSE
"576","2013-2014","MH5549","MH6042",75.3392120466081,FALSE,FALSE
"577","2013-2014","MH5245","MH6042",58.1108534077204,FALSE,FALSE
"578","2013-2014","MH5645","MH6042",162.178342483308,FALSE,FALSE
"579","2013-2014","MH5646","MH6042",162.166881983964,FALSE,FALSE
"580","2013-2014","MH5499","MH6042",26.1622860694062,FALSE,FALSE
"581","2013-2014","MH5651","MH6042",76.883433959507,FALSE,FALSE
"582","2013-2014","MH5405","MH6042",78.7939377158346,FALSE,FALSE
"583","2013-2014","MH5712","MH6042",74.813242276157,FALSE,FALSE
"584","2013-2014","MH5300","MH6042",60.5996744925979,FALSE,FALSE
"585","2013-2014","MH5295","MH6042",63.1134652261994,FALSE,FALSE
"586","2013-2014","MH5546","MH6042",67.1105361400755,FALSE,FALSE
"587","2013-2014","MH5193","MH6042",16.1108534077204,FALSE,FALSE
"588","2013-2014","MH5194","MH6042",16.1108534077204,FALSE,FALSE
"589","2013-2014","MH5656","MH6042",26.1108534077204,FALSE,FALSE
"590","2013-2014","MH5848","MH6042",71.6930031196993,FALSE,FALSE
"591","2013-2014","MH5849","MH6042",72.0417835037881,FALSE,FALSE
"592","2013-2014","MH5193","MH5245",50,FALSE,FALSE
"593","2013-2014","MH5194","MH5245",50,FALSE,FALSE
"594","2013-2014","MH5229","MH5645",172.067489075587,FALSE,FALSE
"595","2013-2014","MH5548","MH5645",162.986288636949,FALSE,FALSE
"596","2013-2014","MH5549","MH5645",165.295847714475,FALSE,FALSE
"597","2013-2014","MH5245","MH5645",172.067489075587,FALSE,FALSE
"598","2013-2014","MH5646","MH5645",0.1235176518312,TRUE,TRUE
"599","2013-2014","MH5499","MH5645",160.118921737273,FALSE,FALSE
"600","2013-2014","MH5651","MH5645",178.840069627374,FALSE,FALSE
"601","2013-2014","MH5405","MH5645",176.750573383701,FALSE,FALSE
"602","2013-2014","MH5300","MH5645",174.556310160465,FALSE,FALSE
"603","2013-2014","MH5295","MH5645",177.070100894066,FALSE,FALSE
"604","2013-2014","MH5546","MH5645",169.067171807942,FALSE,FALSE
"605","2013-2014","MH5193","MH5645",154.067489075587,FALSE,FALSE
"606","2013-2014","MH5194","MH5645",154.067489075587,FALSE,FALSE
"607","2013-2014","MH5229","MH5646",172.056028576244,FALSE,FALSE
"608","2013-2014","MH5548","MH5646",162.974828137606,FALSE,FALSE
"609","2013-2014","MH5549","MH5646",165.284387215132,FALSE,FALSE
"610","2013-2014","MH5245","MH5646",172.056028576244,FALSE,FALSE
"611","2013-2014","MH5499","MH5646",160.10746123793,FALSE,FALSE
"612","2013-2014","MH5651","MH5646",178.828609128031,FALSE,FALSE
"613","2013-2014","MH5405","MH5646",176.739112884358,FALSE,FALSE
"614","2013-2014","MH5300","MH5646",174.544849661121,FALSE,FALSE
"615","2013-2014","MH5295","MH5646",177.058640394723,FALSE,FALSE
"616","2013-2014","MH5546","MH5646",169.055711308599,FALSE,FALSE
"617","2013-2014","MH5193","MH5646",154.056028576244,FALSE,FALSE
"618","2013-2014","MH5194","MH5646",154.056028576244,FALSE,FALSE
"619","2013-2014","MH5817","MH6262",177.531029108904,FALSE,FALSE
"620","2013-2014","MH5679","MH6262",163.190771731054,FALSE,FALSE
"621","2013-2014","MH5680","MH6262",178.41691471941,FALSE,FALSE
"622","2013-2014","MH5709","MH6262",178.842403319034,FALSE,FALSE
"623","2013-2014","MH5229","MH6262",176.307720129618,FALSE,FALSE
"624","2013-2014","MH5677","MH6262",188.103107008917,FALSE,FALSE
"625","2013-2014","MH6260","MH6262",188.378687578797,FALSE,FALSE
"626","2013-2014","MH5548","MH6262",167.22651969098,FALSE,FALSE
"627","2013-2014","MH5549","MH6262",169.536078768506,FALSE,FALSE
"628","2013-2014","MH6042","MH6262",166.418573537338,FALSE,FALSE
"629","2013-2014","MH5245","MH6262",176.307720129618,FALSE,FALSE
"630","2013-2014","MH5645","MH6262",62.3752092052051,FALSE,FALSE
"631","2013-2014","MH5646","MH6262",62.3637487058617,FALSE,FALSE
"632","2013-2014","MH5499","MH6262",164.359152791304,FALSE,FALSE
"633","2013-2014","MH5651","MH6262",183.080300681404,FALSE,FALSE
"634","2013-2014","MH5405","MH6262",180.990804437732,FALSE,FALSE
"635","2013-2014","MH5712","MH6262",180.534289121648,FALSE,FALSE
"636","2013-2014","MH5300","MH6262",178.796541214495,FALSE,FALSE
"637","2013-2014","MH5295","MH6262",181.310331948097,FALSE,FALSE
"638","2013-2014","MH5546","MH6262",173.307402861973,FALSE,FALSE
"639","2013-2014","MH5193","MH6262",158.307720129618,FALSE,FALSE
"640","2013-2014","MH5194","MH6262",158.307720129618,FALSE,FALSE
"641","2013-2014","MH5656","MH6262",168.307720129618,FALSE,FALSE
"642","2013-2014","MH5848","MH6262",177.889869841597,FALSE,FALSE
"643","2013-2014","MH5849","MH6262",178.238650225686,FALSE,FALSE
"644","2013-2014","MH5229","MH5499",56.0514326616858,FALSE,FALSE
"645","2013-2014","MH5245","MH5499",56.0514326616858,FALSE,FALSE
"646","2013-2014","MH5405","MH5499",76.7345169698,FALSE,FALSE
"647","2013-2014","MH5300","MH5499",58.5402537465633,FALSE,FALSE
"648","2013-2014","MH5295","MH5499",61.0540444801648,FALSE,FALSE
"649","2013-2014","MH5193","MH5499",18.0514326616858,FALSE,FALSE
"650","2013-2014","MH5194","MH5499",18.0514326616858,FALSE,FALSE
"651","2013-2014","MH5229","MH5651",86.7725805517866,FALSE,FALSE
"652","2013-2014","MH5548","MH5651",89.6913801131486,FALSE,FALSE
"653","2013-2014","MH5549","MH5651",92.0009391906743,FALSE,FALSE
"654","2013-2014","MH5245","MH5651",86.7725805517866,FALSE,FALSE
"655","2013-2014","MH5499","MH5651",74.8240132134724,FALSE,FALSE
"656","2013-2014","MH5405","MH5651",95.4556648599008,FALSE,FALSE
"657","2013-2014","MH5300","MH5651",89.2614016366641,FALSE,FALSE
"658","2013-2014","MH5295","MH5651",91.7751923702656,FALSE,FALSE
"659","2013-2014","MH5546","MH5651",55.6579420702057,FALSE,FALSE
"660","2013-2014","MH5193","MH5651",68.7725805517866,FALSE,FALSE
"661","2013-2014","MH5194","MH5651",68.7725805517866,FALSE,FALSE
"662","2013-2014","MH5229","MH5405",88.6830843081142,FALSE,FALSE
"663","2013-2014","MH5245","MH5405",88.6830843081142,FALSE,FALSE
"664","2013-2014","MH5300","MH5405",91.1719053929917,FALSE,FALSE
"665","2013-2014","MH5295","MH5405",93.6856961265932,FALSE,FALSE
"666","2013-2014","MH5193","MH5405",70.6830843081142,FALSE,FALSE
"667","2013-2014","MH5194","MH5405",70.6830843081142,FALSE,FALSE
"668","2013-2014","MH5679","MH5712",71.5854404698724,FALSE,FALSE
"669","2013-2014","MH5680","MH5712",2.8115834582285,TRUE,TRUE
"670","2013-2014","MH5229","MH5712",84.7023888684366,FALSE,FALSE
"671","2013-2014","MH5677","MH5712",48.4977757477356,FALSE,FALSE
"672","2013-2014","MH5548","MH5712",87.6211884297986,FALSE,FALSE
"673","2013-2014","MH5549","MH5712",89.9307475073243,FALSE,FALSE
"674","2013-2014","MH5245","MH5712",84.7023888684366,FALSE,FALSE
"675","2013-2014","MH5645","MH5712",176.769877944024,FALSE,FALSE
"676","2013-2014","MH5646","MH5712",176.75841744468,FALSE,FALSE
"677","2013-2014","MH5499","MH5712",72.7538215301224,FALSE,FALSE
"678","2013-2014","MH5651","MH5712",63.4749694202232,FALSE,FALSE
"679","2013-2014","MH5405","MH5712",93.3854731765508,FALSE,FALSE
"680","2013-2014","MH5300","MH5712",87.1912099533141,FALSE,FALSE
"681","2013-2014","MH5295","MH5712",89.7050006869156,FALSE,FALSE
"682","2013-2014","MH5546","MH5712",45.7020716007917,FALSE,FALSE
"683","2013-2014","MH5193","MH5712",66.7023888684366,FALSE,FALSE
"684","2013-2014","MH5194","MH5712",66.7023888684366,FALSE,FALSE
"685","2013-2014","MH5656","MH5712",76.7023888684366,FALSE,FALSE
"686","2013-2014","MH5229","MH5300",2.4888210848775,FALSE,FALSE
"687","2013-2014","MH5295","MH5300",7.4914329033565,TRUE,TRUE
"688","2013-2014","MH5193","MH5300",52.4888210848775,FALSE,FALSE
"689","2013-2014","MH5194","MH5300",52.4888210848775,FALSE,FALSE
"690","2013-2014","MH5229","MH5295",5.002611818479,FALSE,FALSE
"691","2013-2014","MH5245","MH5295",5.002611818479,TRUE,TRUE
"692","2013-2014","MH5193","MH5295",55.002611818479,FALSE,FALSE
"693","2013-2014","MH5194","MH5295",55.002611818479,FALSE,FALSE
"694","2013-2014","MH5229","MH5546",72.9996827323551,FALSE,FALSE
"695","2013-2014","MH5245","MH5546",72.9996827323551,FALSE,FALSE
"696","2013-2014","MH5499","MH5546",65.0511153940409,FALSE,FALSE
"697","2013-2014","MH5405","MH5546",85.6827670404693,FALSE,FALSE
"698","2013-2014","MH5300","MH5546",75.4885038172326,FALSE,FALSE
